Data;Hora;ID do Pedido;Código;Produto;Categoria;SubCategoria;Quantidade; Preço Unitário ; Total do Pedido ; Custo Unitário ; Custo Total ;Forma de Pagamento;Tipo;Localidade; Bairro 
25/06/2023;13:59;6118;150;MOQUECA DE PEIXE AO MOLHO DE CAMARAO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 228,25 ;R$ 456,50 ;R$ 59,91 ;119,82;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
26/06/2023;14:42;6119;2397;CACHACA YPIOCA OURO DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;2;R$ 5,47 ;R$ 10,94 ;R$ 0,89 ;1,78;Pix;Delivery;Votorantim;Jardim Tatiana
26/06/2023;12:07;6120;902;REFRIGERANTE KS KUAT 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 5,49 ;R$ 5,49 ;R$ 1,52 ;1,52;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
26/06/2023;21:26;6121;672;REFRIGERANTE TONICA CITRUS SCHWEPPES;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;1;R$ 7,00 ;R$ 7,00 ;R$ 2,64 ;2,64;Pix;Presencial;Votorantim;Vossoroca
26/06/2023;14:00;6122;938;REFRIG GUARANA ANTARTICA LATA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;7;R$ 8,46 ;R$ 59,22 ;R$ 2,24 ;15,67;Pix;Presencial;Votorantim;Jardim Serrano
26/06/2023;12:01;6123;965;SUCO COPO MARACUJA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;3;R$ 9,81 ;R$ 29,43 ;R$ 1,92 ;5,76;Pix;Delivery;Sorocaba;Jardim Paulista
26/06/2023;19:19;6124;969;SUCO COPO ABACAXI COM HORTELA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,87 ;R$ 9,87 ;R$ 1,80 ;1,8;Pix;Presencial;Votorantim;Jardim Serrano
26/06/2023;13:27;6125;972;SUCO COPO LIMONADA SUICA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;4;R$ 12,84 ;R$ 51,36 ;R$ 1,96 ;7,85;Cartão de Crédito;Presencial;Sorocaba;Jardim Paulista
26/06/2023;13:13;6126;807;CERVEJA DEVASSA LAGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;16;R$ 13,50 ;R$ 216,00 ;R$ 4,79 ;76,64;Cartão de Crédito;Presencial;Sorocaba;Jardim Paulista
26/06/2023;12:07;6127;241;CAIP FRUTA YPIOCA;DRINKS; CAIPIROSCAS DE FRUTA;10;R$ 19,84 ;R$ 198,40 ;R$ 2,72 ;27,18;Dinheiro;Presencial;Sorocaba;Jardim Tulipas
26/06/2023;20:58;6128;90;CAMARAO DA PRAIA;ALIMENTOS; ENTRADAS;1;R$ 19,90 ;R$ 19,90 ;R$ 5,81 ;5,81;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
26/06/2023;12:50;6129;630;CAIP FRUTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS DE FRUTA;1;R$ 23,77 ;R$ 23,77 ;R$ 4,96 ;4,96;Cartão de Crédito;Presencial;Votorantim;Vossoroca
26/06/2023;21:27;6130;632;CAIP ESPECIAIS VODKA SMIRNOFF;DRINKS; COQUETEIS;2;R$ 25,62 ;R$ 51,24 ;R$ 9,67 ;19,34;Pix;Presencial;Sorocaba;Jardim Piazza Di Roma
26/06/2023;21:59;6131;1912;SOBREMESA PETIT GATEAU UND; DOCES ; TORTAS ;1;R$ 25,81 ;R$ 25,81 ;R$ 7,84 ;7,84;Cartão de Crédito;Presencial;Votorantim;Vila Nova
26/06/2023;20:26;6132;781;COQUETEL MOSCOW MULE;DRINKS; COQUETEIS;1;R$ 26,75 ;R$ 26,75 ;R$ 7,05 ;7,05;Pix;Presencial;Votorantim;Vossoroca
26/06/2023;19:41;6133;15;BATATA FRITA;ALIMENTOS; ENTRADAS;13;R$ 27,82 ;R$ 361,66 ;R$ 8,07 ;104,91;Cartão de Crédito;Presencial;Votorantim;Jardim Tatiana
26/06/2023;19:07;6134;109;MOQUECA DE ARRAIA 200G;ALIMENTOS; ENTRADAS;3;R$ 36,03 ;R$ 108,09 ;R$ 7,29 ;21,86;Dinheiro;Presencial;Sorocaba;Campolim
26/06/2023;20:55;6135;205;PANELADA 200 GRAMAS;ALIMENTOS; ENTRADAS;1;R$ 38,79 ;R$ 38,79 ;R$ 5,59 ;5,59;Dinheiro;Delivery;Sorocaba;Jardim Tulipas
26/06/2023;11:23;6136;11;LULA  A DORE;ALIMENTOS; ENTRADAS;1;R$ 59,94 ;R$ 59,94 ;R$ 13,99 ;13,99;Pix;Delivery;Sorocaba;Jardim Europa
26/06/2023;12:42;6137;171;ARROZ DE CAMARAO;ALIMENTOS; PRATOS RISOTOS;1;R$ 60,00 ;R$ 60,00 ;R$ 40,37 ;40,37;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
26/06/2023;20:32;6138;217;MOQUECA DE ARRAIA 400 GRAMAS;ALIMENTOS; ENTRADAS;1;R$ 69,37 ;R$ 69,37 ;R$ 14,50 ;14,5;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
26/06/2023;11:21;6139;201;FILE MIGNON ALTO INDIVIDUAL;ALIMENTOS; PRATOS DE CARNES;1;R$ 89,80 ;R$ 89,80 ;R$ 32,53 ;32,53;Cartão de Crédito;Delivery;Sorocaba;Jardim Europa
26/06/2023;11:53;6140;174;DELICIA DE CAMARAO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 109,66 ;R$ 109,66 ;R$ 42,95 ;42,95;Dinheiro;Presencial;Sorocaba;Jardim do Sol
26/06/2023;14:09;6141;113;PEIXE A DELICIA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 157,20 ;R$ 157,20 ;R$ 65,77 ;65,77;Pix;Delivery;Sorocaba;Campolim
26/06/2023;22:38;6142;105;MOQUECA DE PEIXE;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 177,34 ;R$ 177,34 ;R$ 46,43 ;46,43;Cartão de Crédito;Presencial;Sorocaba;Campolim
26/06/2023;21:22;6143;103;PEIXE FRITO MEDIO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 189,82 ;R$ 379,64 ;R$ 59,79 ;119,59;Cartão de Crédito;Presencial;Sorocaba;Campolim
27/06/2023;14:54;6144;954;AGUA MINERAL INDAIA COM GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;6;R$ 5,05 ;R$ 30,30 ;R$ 1,34 ;8,06;Cartão de Crédito;Presencial;Sorocaba;Jardim São Paulo
27/06/2023;12:47;6145;946;AGUA MINERAL INDAIA SEM GAS 500ML;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;35;R$ 5,28 ;R$ 184,80 ;R$ 1,14 ;39,82;Cartão de Crédito;Presencial;Votorantim;Jardim Serrano
27/06/2023;11:54;6146;930;REFRIGERANTE LATA COCA COLA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;3;R$ 6,00 ;R$ 18,00 ;R$ 2,64 ;7,92;Cartão de Crédito;Presencial;Sorocaba;Campolim
27/06/2023;22:31;6147;929;COCO VERDE UND;BEBIDAS NAO ALCOOLICAS ; COCO VERDE;70;R$ 6,69 ;R$ 468,30 ;R$ 2,00 ;140;Cartão de Crédito;Presencial;Sorocaba;Campolim
27/06/2023;14:56;6148;964;SUCO COPO LARANJA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;7;R$ 9,84 ;R$ 68,88 ;R$ 3,44 ;24,09;Cartão de Crédito;Delivery;Sorocaba;Jardim São Paulo
27/06/2023;13:11;6149;962;SUCO COPO GRAVIOLA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;3;R$ 9,89 ;R$ 29,67 ;R$ 1,94 ;5,81;Cartão de Crédito;Presencial;Sorocaba;Vila Hortência
27/06/2023;13:04;6150;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;23;R$ 17,86 ;R$ 410,78 ;R$ 5,76 ;132,47;Pix;Delivery;Sorocaba;Jardim Piazza Di Roma
27/06/2023;12:33;6151;336;PIRAO DE PEIXE;ALIMENTOS; ACOMPANHAMENTOS;1;R$ 18,90 ;R$ 18,90 ;R$ 5,49 ;5,49;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
27/06/2023;20:13;6152;241;CAIP FRUTA YPIOCA;DRINKS; CAIPIROSCAS DE FRUTA;2;R$ 19,84 ;R$ 39,68 ;R$ 2,72 ;5,44;Pix;Delivery;Sorocaba;Jardim Tulipas
27/06/2023;12:46;6153;601;CAIP FRUTAS MISTAS YPIOCA;DRINKS; CAIPIROSCAS MISTAS;4;R$ 20,77 ;R$ 83,08 ;R$ 3,46 ;13,84;Dinheiro;Presencial;Sorocaba;Jardim Europa
27/06/2023;14:39;6154;805;CERVEJA HEINEKEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;37;R$ 12,00 ;R$ 444,00 ;R$ 9,04 ;334,48;Pix;Presencial;Sorocaba;Jardim São Paulo
27/06/2023;14:34;6155;70;PASTEL CARNE COM AZEITONA 06 UNIDADE;ALIMENTOS; ENTRADAS;3;R$ 24,61 ;R$ 73,83 ;R$ 5,84 ;17,51;Pix;Presencial;Sorocaba;Vila Hortência
27/06/2023;22:35;6156;889;CERVEJA BADEN GOLD ALE LONG NECK 600ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;1;R$ 26,90 ;R$ 26,90 ;R$ 11,12 ;11,12;Cartão de Crédito;Delivery;Sorocaba;Campolim
27/06/2023;20:02;6157;15;BATATA FRITA;ALIMENTOS; ENTRADAS;15;R$ 27,82 ;R$ 417,30 ;R$ 8,07 ;121,05;Cartão de Crédito;Delivery;Sorocaba;Vila Hortência
27/06/2023;11:40;6158;16;MACAXEIRA FRITA;ALIMENTOS; ENTRADAS;2;R$ 27,86 ;R$ 55,72 ;R$ 2,29 ;4,58;Cartão de Crédito;Delivery;Sorocaba;Vila Hortência
27/06/2023;20:53;6159;172;ARROZ DE CAMARAO INDIVIDUAL;ALIMENTOS; PRATOS RISOTOS;3;R$ 35,00 ;R$ 105,00 ;R$ 21,07 ;63,2;Cartão de Crédito;Presencial;Votorantim;Vila Nova
27/06/2023;20:59;6160;109;MOQUECA DE ARRAIA 200G;ALIMENTOS; ENTRADAS;3;R$ 36,03 ;R$ 108,09 ;R$ 7,29 ;21,86;Pix;Presencial;Sorocaba;Jardim Tulipas
27/06/2023;11:57;6161;265;PEITO DE FRANGO INFANTIL;ALIMENTOS; PRATOS EXECUTIVOS E INFANTIS;2;R$ 38,44 ;R$ 76,88 ;R$ 8,24 ;16,48;Dinheiro;Presencial;Sorocaba;Jardim do Sol
27/06/2023;13:38;6162;10;PIABA FRITA;ALIMENTOS; ENTRADAS;2;R$ 39,78 ;R$ 79,56 ;R$ 5,29 ;10,58;Cartão de Crédito;Delivery;Sorocaba;Jardim Paulista
27/06/2023;12:44;6163;114;ISCA DE PEIXE INFANTIL;ALIMENTOS; PRATOS EXECUTIVOS E INFANTIS;1;R$ 47,25 ;R$ 47,25 ;R$ 19,37 ;19,37;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
27/06/2023;11:26;6164;4;ARRUMADINHO;ALIMENTOS; ENTRADAS;1;R$ 50,68 ;R$ 50,68 ;R$ 16,71 ;16,71;Pix;Delivery;Sorocaba;Jardim São Paulo
27/06/2023;13:50;6165;107;FILE DE PARGO COM ALCAPARRAS INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 53,60 ;R$ 53,60 ;R$ 28,98 ;28,98;Cartão de Crédito;Delivery;Sorocaba;Jardim Vergueiro
27/06/2023;21:30;6166;6;FILE DE PEIXE NO PAPILOTE;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 156,85 ;R$ 156,85 ;R$ 45,65 ;45,65;Pix;Presencial;Votorantim;Vila Nova
27/06/2023;13:40;6167;113;PEIXE A DELICIA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;3;R$ 157,20 ;R$ 471,60 ;R$ 65,77 ;197,31;Pix;Delivery;Sorocaba;Jardim Paulista
28/06/2023;13:54;6168;950;LIMAO SUMO 40ML;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;7;R$ 2,00 ;R$ 14,00 ;R$ 0,90 ;6,32;Cartão de Crédito;Presencial;Sorocaba;Campolim
28/06/2023;20:01;6169;930;REFRIGERANTE LATA COCA COLA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;13;R$ 6,00 ;R$ 78,00 ;R$ 2,64 ;34,32;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
28/06/2023;11:39;6170;900;REFRIGERANTE KS COCA COLA 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;19;R$ 7,81 ;R$ 148,39 ;R$ 2,03 ;38,57;Dinheiro;Presencial;Sorocaba;Jardim Vergueiro
28/06/2023;22:34;6171;970;SUCO COPO LIMAO;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,53 ;R$ 9,53 ;R$ 1,34 ;1,34;Pix;Presencial;Sorocaba;Campolim
28/06/2023;20:37;6172;963;SUCO COPO ABACAXI;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,74 ;R$ 9,74 ;R$ 1,79 ;1,79;Pix;Presencial;Sorocaba;Jardim Tulipas
28/06/2023;21:00;6173;960;SUCO COPO CAJA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;2;R$ 9,74 ;R$ 19,48 ;R$ 3,89 ;7,79;Pix;Presencial;Votorantim;Vossoroca
28/06/2023;13:29;6174;964;SUCO COPO LARANJA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;8;R$ 9,84 ;R$ 78,72 ;R$ 3,44 ;27,53;Cartão de Crédito;Presencial;Sorocaba;Jardim Paulista
28/06/2023;22:02;6175;962;SUCO COPO GRAVIOLA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;1;R$ 9,89 ;R$ 9,89 ;R$ 1,94 ;1,94;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
28/06/2023;21:49;6176;811;CERVEJA TIGER 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;1;R$ 13,90 ;R$ 13,90 ;R$ 5,61 ;5,61;Cartão de Crédito;Presencial;Votorantim;Vila Nova
28/06/2023;21:48;6177;400;WHISKY JW RED LABEL DOSE;BEBIDAS ALCOOLICAS ; WHISKIES;2;R$ 14,85 ;R$ 29,70 ;R$ 4,80 ;9,6;Dinheiro;Presencial;Sorocaba;Jardim Piazza Di Roma
28/06/2023;11:23;6178;830;CERVEJA LN HEINEKEN ZERO ALCOOL 330ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;3;R$ 15,68 ;R$ 47,04 ;R$ 6,06 ;18,18;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
28/06/2023;13:52;6179;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;3;R$ 17,86 ;R$ 53,58 ;R$ 5,76 ;17,28;Dinheiro;Presencial;Sorocaba;Jardim do Sol
28/06/2023;13:17;6180;1901;SOBREMESA CHARLOTE UND; DOCES ; TORTAS ;1;R$ 18,53 ;R$ 18,53 ;R$ 12,60 ;12,6;Cartão de Crédito;Delivery;Sorocaba;Jardim Vergueiro
28/06/2023;11:36;6181;805;CERVEJA HEINEKEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;66;R$ 12,00 ;R$ 792,00 ;R$ 9,04 ;596,64;Cartão de Crédito;Presencial;Sorocaba;Jardim São Paulo
28/06/2023;19:00;6182;67;PASTEL CARNE DO SOL COM QUEIJO 06 UNIDADE;ALIMENTOS; ENTRADAS;4;R$ 24,73 ;R$ 98,92 ;R$ 5,71 ;22,83;Dinheiro;Delivery;Sorocaba;Vila Hortência
28/06/2023;20:41;6183;632;CAIP ESPECIAIS VODKA SMIRNOFF;DRINKS; COQUETEIS;1;R$ 25,62 ;R$ 25,62 ;R$ 9,67 ;9,67;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
28/06/2023;11:59;6184;65;PASTEL CAMARAO COM CATUPIRI 06 UNIDADE;ALIMENTOS; ENTRADAS;8;R$ 28,85 ;R$ 230,80 ;R$ 8,63 ;69,02;Cartão de Crédito;Delivery;Sorocaba;Jardim São Paulo
28/06/2023;19:57;6185;779;COQUETEL TANQUERAY SEVILLA TONIC;DRINKS; COQUETEIS;1;R$ 31,90 ;R$ 31,90 ;R$ 13,60 ;13,6;Pix;Presencial;Votorantim;Jardim Tatiana
28/06/2023;11:02;6186;82;BOLINHA DE PEIXE;ALIMENTOS; ENTRADAS;5;R$ 38,77 ;R$ 193,85 ;R$ 13,67 ;68,37;Pix;Delivery;Sorocaba;Jardim Europa
28/06/2023;12:11;6187;2;CASQUINHA DE CARANGUEJO;ALIMENTOS; ENTRADAS;7;R$ 39,88 ;R$ 279,16 ;R$ 6,41 ;44,89;Cartão de Crédito;Delivery;Sorocaba;Vila Serrana
28/06/2023;11:16;6188;14;FRANGO A PASSARINHA;ALIMENTOS; ENTRADAS;2;R$ 48,64 ;R$ 97,28 ;R$ 20,16 ;40,33;Pix;Presencial;Sorocaba;Jardim Tulipas
28/06/2023;13:50;6189;107;FILE DE PARGO COM ALCAPARRAS INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;2;R$ 53,60 ;R$ 107,20 ;R$ 28,98 ;57,97;Pix;Presencial;Sorocaba;Jardim Vergueiro
28/06/2023;21:38;6190;8;CAMARAO A MILANESA;ALIMENTOS; ENTRADAS;1;R$ 69,37 ;R$ 69,37 ;R$ 19,18 ;19,18;Cartão de Crédito;Delivery;Votorantim;Vossoroca
28/06/2023;14:18;6191;29;VINAGRETE DE POLVO;ALIMENTOS; ENTRADAS;3;R$ 75,80 ;R$ 227,40 ;R$ 28,60 ;85,8;Pix;Presencial;Sorocaba;Jardim do Sol
28/06/2023;21:03;6192;106;FILE DE PARGO COM ALCAPARRAS;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 117,38 ;R$ 117,38 ;R$ 52,01 ;52,01;Pix;Presencial;Votorantim;Vila Nova
28/06/2023;12:26;6193;203;FILE MIGNON TRINCHADO;ALIMENTOS; PRATOS DE CARNES;2;R$ 129,00 ;R$ 258,00 ;R$ 43,70 ;87,41;Pix;Presencial;Sorocaba;Vila Serrana
28/06/2023;11:04;6194;123;TILAPIA FRITA GRANDE;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;4;R$ 138,55 ;R$ 554,20 ;R$ 39,22 ;156,87;Pix;Presencial;Sorocaba;Vila Hortência
28/06/2023;14:27;6195;103;PEIXE FRITO MEDIO;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;4;R$ 189,82 ;R$ 759,28 ;R$ 59,79 ;239,18;Cartão de Crédito;Delivery;Sorocaba;Jardim São Paulo
29/06/2023;13:18;6196;950;LIMAO SUMO 40ML;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;11;R$ 2,00 ;R$ 22,00 ;R$ 0,90 ;9,93;Dinheiro;Presencial;Sorocaba;Campolim
29/06/2023;14:38;6197;921;AGUA MINERAL SCHIN 500ML  COM GAS;BEBIDAS NAO ALCOOLICAS ; AGUA MINERAL;2;R$ 5,50 ;R$ 11,00 ;R$ 2,01 ;4,02;Cartão de Crédito;Delivery;Sorocaba;Campolim
29/06/2023;20:34;6198;343;TORRADAS 100G;ALIMENTOS; ACOMPANHAMENTOS;1;R$ 5,90 ;R$ 5,90 ;R$ 1,36 ;1,36;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
29/06/2023;20:16;6199;935;REFRIGERANTE LATA FANTA UVA 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;6;R$ 6,50 ;R$ 39,00 ;R$ 2,44 ;14,64;Dinheiro;Presencial;Votorantim;Jardim Tatiana
29/06/2023;13:08;6200;931;REFRIGERANTE LATA COCA ZERO 350ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;23;R$ 6,50 ;R$ 149,50 ;R$ 2,77 ;63,65;Pix;Presencial;Sorocaba;Jardim Europa
29/06/2023;21:26;6201;672;REFRIGERANTE TONICA CITRUS SCHWEPPES;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;5;R$ 7,00 ;R$ 35,00 ;R$ 2,64 ;13,2;Cartão de Crédito;Presencial;Votorantim;Vossoroca
29/06/2023;19:58;6202;901;REFRIGERANTE KS COCA COLA ZERO 290ML;BEBIDAS NAO ALCOOLICAS ; REFRIGERANTE;67;R$ 7,85 ;R$ 525,95 ;R$ 2,03 ;136,01;Cartão de Crédito;Delivery;Sorocaba;Vila Hortência
29/06/2023;20:09;6203;504;CACHACA YPIOCA 150 ANOS DOSE;BEBIDAS ALCOOLICAS ; CACHACAS;6;R$ 7,87 ;R$ 47,22 ;R$ 3,79 ;22,74;Cartão de Crédito;Presencial;Votorantim;Vossoroca
29/06/2023;13:04;6204;866;CERVEJA LN SOL PREMIUM 330ML;BEBIDAS ALCOOLICAS ; CERVEJA LONG NECK;8;R$ 7,87 ;R$ 62,96 ;R$ 5,66 ;45,28;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
29/06/2023;19:14;6205;402;WHISKY BLACK WHITE DOSE;BEBIDAS ALCOOLICAS ; WHISKIES;4;R$ 9,90 ;R$ 39,60 ;R$ 2,72 ;10,86;Pix;Presencial;Sorocaba;Campolim
29/06/2023;14:23;6206;43;MOLHO DO CARANGUEJO;ALIMENTOS; ENTRADAS;1;R$ 9,90 ;R$ 9,90 ;R$ 2,75 ;2,75;Cartão de Crédito;Presencial;Sorocaba;Jardim São Paulo
29/06/2023;11:43;6207;966;SUCO COPO MORANGO;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;6;R$ 12,78 ;R$ 76,68 ;R$ 3,06 ;18,33;Pix;Presencial;Sorocaba;Jardim São Paulo
29/06/2023;21:48;6208;972;SUCO COPO LIMONADA SUICA;BEBIDAS NAO ALCOOLICAS ; SUCOS DE FRUTA;3;R$ 12,84 ;R$ 38,52 ;R$ 1,96 ;5,88;Cartão de Crédito;Presencial;Sorocaba;Jardim Piazza Di Roma
29/06/2023;14:52;6209;859;CERVEJA EISENBAHN PILSEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;25;R$ 17,86 ;R$ 446,50 ;R$ 5,76 ;143,98;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
29/06/2023;12:33;6210;1901;SOBREMESA CHARLOTE UND; DOCES ; TORTAS ;2;R$ 18,53 ;R$ 37,06 ;R$ 12,60 ;25,2;Dinheiro;Delivery;Sorocaba;Jardim Piazza Di Roma
29/06/2023;13:55;6211;3;CALDO DE PEIXE;ALIMENTOS; ENTRADAS;11;R$ 19,91 ;R$ 219,01 ;R$ 2,00 ;22;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
29/06/2023;12:13;6212;601;CAIP FRUTAS MISTAS YPIOCA;DRINKS; CAIPIROSCAS MISTAS;2;R$ 20,77 ;R$ 41,54 ;R$ 3,46 ;6,92;Cartão de Crédito;Delivery;Sorocaba;Vila Serrana
29/06/2023;13:44;6213;805;CERVEJA HEINEKEN 600ML;BEBIDAS ALCOOLICAS ; CERVEJAS 600ML;239;R$ 12,00 ;R$ 2.868,00 ;R$ 9,04 ;2.160,56;Pix;Delivery;Sorocaba;Jardim Vergueiro
29/06/2023;20:55;6214;630;CAIP FRUTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS DE FRUTA;36;R$ 23,77 ;R$ 855,72 ;R$ 4,96 ;178,47;Cartão de Crédito;Presencial;Sorocaba;Jardim Tulipas
29/06/2023;20:53;6215;631;CAIP FRUTA MISTA VODKA SMIRNOFF;DRINKS; CAIPIROSCAS MISTAS;4;R$ 24,87 ;R$ 99,48 ;R$ 9,34 ;37,35;Cartão de Crédito;Presencial;Votorantim;Vila Nova
29/06/2023;21:52;6216;763;COQUETEL MOJITO;DRINKS; COQUETEIS;2;R$ 26,90 ;R$ 53,80 ;R$ 6,72 ;13,45;Cartão de Crédito;Delivery;Votorantim;Vila Nova
29/06/2023;13:14;6217;16;MACAXEIRA FRITA;ALIMENTOS; ENTRADAS;13;R$ 27,86 ;R$ 362,18 ;R$ 2,29 ;29,79;Cartão de Crédito;Presencial;Sorocaba;Jardim Vergueiro
29/06/2023;11:02;6218;774;COQUETEL TANQUERAY  1830;DRINKS; COQUETEIS;1;R$ 31,90 ;R$ 31,90 ;R$ 13,67 ;13,67;Cartão de Crédito;Presencial;Sorocaba;Jardim Europa
29/06/2023;21:56;6219;115;SURURU;ALIMENTOS; ENTRADAS;4;R$ 34,76 ;R$ 139,04 ;R$ 9,27 ;37,08;Cartão de Crédito;Delivery;Votorantim;Vila Nova
29/06/2023;14:06;6220;790;CAIP FRUTA VODKA CIROC;DRINKS; CAIPIROSCAS DE FRUTA;8;R$ 36,90 ;R$ 295,20 ;R$ 21,57 ;172,57;Dinheiro;Presencial;Sorocaba;Jardim do Sol
29/06/2023;21:19;6221;10;PIABA FRITA;ALIMENTOS; ENTRADAS;7;R$ 39,78 ;R$ 278,46 ;R$ 5,29 ;37,04;Dinheiro;Delivery;Votorantim;Vila Nova
29/06/2023;14:00;6222;14;FRANGO A PASSARINHA;ALIMENTOS; ENTRADAS;2;R$ 48,64 ;R$ 97,28 ;R$ 20,16 ;40,33;Cartão de Crédito;Presencial;Votorantim;Jardim Serrano
29/06/2023;21:16;6223;163;ESCONDIDINHO DE CAMARAO INDIVIDUAL;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;1;R$ 59,44 ;R$ 59,44 ;R$ 16,51 ;16,51;Cartão de Crédito;Delivery;Votorantim;Vossoroca
29/06/2023;13:43;6224;13;ISCA DE PEIXE;ALIMENTOS; ENTRADAS;29;R$ 59,62 ;R$ 1.728,98 ;R$ 21,89 ;634,79;Pix;Delivery;Sorocaba;Jardim Paulista
29/06/2023;12:17;6225;320;SALADA DE CAMARAO;ALIMENTOS; ACOMPANHAMENTOS;1;R$ 59,90 ;R$ 59,90 ;R$ 25,88 ;25,88;Pix;Delivery;Sorocaba;Vila Hortência
29/06/2023;22:18;6226;40;CARNE DO SOL APERITIVO TRINCHADA;ALIMENTOS; ENTRADAS;5;R$ 69,29 ;R$ 346,45 ;R$ 10,31 ;51,57;Dinheiro;Presencial;Sorocaba;Campolim
29/06/2023;11:10;6227;29;VINAGRETE DE POLVO;ALIMENTOS; ENTRADAS;5;R$ 75,80 ;R$ 379,00 ;R$ 28,60 ;143;Cartão de Crédito;Delivery;Sorocaba;Jardim Piazza Di Roma
29/06/2023;14:38;6228;230;CARNE DO SOL DA TERRA;ALIMENTOS; PRATOS DE CARNES;2;R$ 117,95 ;R$ 235,90 ;R$ 16,85 ;33,69;Cartão de Crédito;Presencial;Sorocaba;Campolim
29/06/2023;20:17;6229;108;FILE DE PESCADA AMARELA NO AZEITE NA CROSTA DE CASTANHA;ALIMENTOS; PRATOS DE PEIXES FRUTOS DO MAR;5;R$ 179,79 ;R$ 898,95 ;R$ 45,56 ;227,81;Pix;Presencial;Votorantim;Vila Nova
